,name,x,y,width,height
785,297_x9H3BarW50w,0.123333,0.721074,0.198667,0.359504
786,298_N9htmhUatco,0.228125,0.409574,0.346250,0.524823
787,298_N9htmhUatco,0.410625,0.705674,0.233750,0.436170
788,298_N9htmhUatco,0.622500,0.789894,0.290000,0.320922
789,299_lLa-uv876WM,0.520107,0.448333,0.788204,0.816667
790,300_VSw-oPLasfg,0.331250,0.360075,0.437500,0.537313
791,300_VSw-oPLasfg,0.655000,0.599813,0.502500,0.606343
792,301_JkEEgfPkWs0,0.298750,0.432927,0.425000,0.703252
793,301_JkEEgfPkWs0,0.725000,0.546748,0.460000,0.719512
794,302_BKJkHY-nX_s,0.495000,0.571656,0.675000,0.710191
795,303_pCCe-2ghFZI,0.663125,0.424561,0.341250,0.473684
796,303_pCCe-2ghFZI,0.631875,0.691228,0.421250,0.498246
797,303_pCCe-2ghFZI,0.248750,0.278947,0.292500,0.333333
798,303_pCCe-2ghFZI,0.186875,0.623684,0.301250,0.328070
799,304_f1pvm_lJsWA,0.703125,0.546823,0.416250,0.488294
800,304_f1pvm_lJsWA,0.357500,0.349498,0.360000,0.394649
801,304_f1pvm_lJsWA,0.257500,0.714047,0.360000,0.381271
802,305_CrI8yW49ABY,0.590000,0.445000,0.232500,0.433333
803,305_CrI8yW49ABY,0.753125,0.585000,0.203750,0.250000
804,305_CrI8yW49ABY,0.296250,0.451667,0.317500,0.266667
805,305_CrI8yW49ABY,0.406250,0.704167,0.165000,0.228333
806,305_CrI8yW49ABY,0.593125,0.770833,0.151250,0.198333
807,306_NChQrm6ZhgE,0.480000,0.509167,0.575000,0.571667
808,307__fMbtkfhbB0,0.520625,0.525000,0.708750,0.943333
809,308_uVYjK_A5yJ8,0.489375,0.293333,0.688750,0.583333
810,308_uVYjK_A5yJ8,0.372500,0.459167,0.742500,0.641667
811,309_4iAwdxGF9Y4,0.529375,0.575833,0.463750,0.608333
812,310_7NF2dtHiisQ,0.428125,0.416667,0.716250,0.686667
813,311_J_veHLizRB8,0.311875,0.366667,0.621250,0.730000
814,312_wr1yaQtMTIM,0.246875,0.604406,0.296250,0.411877
815,312_wr1yaQtMTIM,0.783125,0.458812,0.386250,0.553640
816,313_wavm0utbAWc,0.280000,0.555451,0.442500,0.565789
817,313_wavm0utbAWc,0.667500,0.535714,0.357500,0.451128
818,314_3a23ArhLcCw,0.740714,0.284017,0.312857,0.503240
819,314_3a23ArhLcCw,0.325714,0.342333,0.222857,0.287257
820,314_3a23ArhLcCw,0.485000,0.430886,0.267143,0.386609
821,314_3a23ArhLcCw,0.285000,0.690065,0.350000,0.451404
822,314_3a23ArhLcCw,0.630714,0.708423,0.178571,0.272138
823,314_3a23ArhLcCw,0.822143,0.760259,0.227143,0.354212
824,315_QKC0Z00asXo,0.231875,0.474124,0.213750,0.220367
825,315_QKC0Z00asXo,0.256875,0.695326,0.308750,0.378965
826,315_QKC0Z00asXo,0.371250,0.424875,0.117500,0.198664
827,315_QKC0Z00asXo,0.523750,0.466611,0.165000,0.232053
828,315_QKC0Z00asXo,0.680000,0.418197,0.207500,0.348915
829,315_QKC0Z00asXo,0.815625,0.579299,0.256250,0.343907
830,316_pROmzzlEkIY,0.227500,0.530988,0.362500,0.509213
831,316_pROmzzlEkIY,0.714375,0.528476,0.471250,0.644891
832,317_hBnMa7h1HNE,0.399743,0.480000,0.665810,0.790000
833,317_hBnMa7h1HNE,0.711440,0.407500,0.266067,0.355000
834,318_1kZCsrL-Fa0,0.284994,0.529167,0.491803,0.638333
835,318_1kZCsrL-Fa0,0.536570,0.400833,0.190416,0.251667
836,318_1kZCsrL-Fa0,0.823455,0.524167,0.237074,0.621667
837,319_E8n5Pf7d8Vc,0.300000,0.580833,0.511950,0.418333
838,319_E8n5Pf7d8Vc,0.416352,0.304167,0.201258,0.255000
839,319_E8n5Pf7d8Vc,0.767925,0.496667,0.388679,0.796667
840,320_ebYxJS43T48,0.098125,0.500000,0.153750,0.489362
841,320_ebYxJS43T48,0.304375,0.523050,0.133750,0.258865
842,320_ebYxJS43T48,0.370625,0.741135,0.188750,0.255319
843,320_ebYxJS43T48,0.480000,0.457447,0.085000,0.333333
844,320_ebYxJS43T48,0.581875,0.361702,0.101250,0.496454
845,320_ebYxJS43T48,0.785625,0.466312,0.158750,0.180851
846,320_ebYxJS43T48,0.880000,0.374113,0.205000,0.195035
847,321_3wmlnBGnltQ,0.772500,0.343284,0.427500,0.593284
848,321_3wmlnBGnltQ,0.195625,0.414179,0.338750,0.455224
849,321_3wmlnBGnltQ,0.268750,0.146455,0.205000,0.236940
850,321_3wmlnBGnltQ,0.441250,0.433769,0.197500,0.356343
851,321_3wmlnBGnltQ,0.163750,0.775187,0.150000,0.255597
852,321_3wmlnBGnltQ,0.421250,0.828358,0.147500,0.264925
853,321_3wmlnBGnltQ,0.818750,0.717351,0.267500,0.389925
854,322_Vo7-YIIajYY,0.522500,0.545008,0.832500,0.909984
855,323_5Es9oQ3LeGk,0.835000,0.560706,0.291667,0.512141
856,323_5Es9oQ3LeGk,0.640417,0.216336,0.394167,0.286976
857,323_5Es9oQ3LeGk,0.240833,0.299669,0.411667,0.369757
858,323_5Es9oQ3LeGk,0.307500,0.582781,0.260000,0.249448
859,323_5Es9oQ3LeGk,0.585000,0.609823,0.123333,0.230684
860,323_5Es9oQ3LeGk,0.426250,0.705850,0.114167,0.232892
861,323_5Es9oQ3LeGk,0.544167,0.797461,0.208333,0.149007
862,324_rEQBk8BOF20,0.676875,0.548013,0.261250,0.430464
863,324_rEQBk8BOF20,0.836875,0.723510,0.223750,0.344371
864,324_rEQBk8BOF20,0.393125,0.374172,0.306250,0.364238
865,324_rEQBk8BOF20,0.198750,0.735099,0.302500,0.248344
866,324_rEQBk8BOF20,0.473750,0.745033,0.257500,0.245033
867,324_rEQBk8BOF20,0.755000,0.276490,0.227500,0.374172
868,325_QBobLFIgYoM,0.187261,0.711667,0.351592,0.420000
869,325_QBobLFIgYoM,0.543949,0.210000,0.338854,0.390000
870,325_QBobLFIgYoM,0.329936,0.268333,0.180892,0.296667
871,325_QBobLFIgYoM,0.235669,0.353333,0.140127,0.220000
872,325_QBobLFIgYoM,0.440127,0.515000,0.197452,0.216667
873,325_QBobLFIgYoM,0.759873,0.456667,0.396178,0.456667
874,325_QBobLFIgYoM,0.773248,0.763333,0.430573,0.393333
875,326_hkXsMDggsM8,0.468125,0.500000,0.933750,0.996269
876,327_pWnXrsoZND4,0.216250,0.526119,0.350000,0.705224
877,327_pWnXrsoZND4,0.595625,0.305037,0.353750,0.501866
878,327_pWnXrsoZND4,0.750000,0.689366,0.347500,0.460821
879,328_Hs3jEInnnGg,0.559375,0.499044,0.693750,0.879541
880,330_a_e5Bbu1aGs,0.386250,0.423933,0.572500,0.703154
881,330_a_e5Bbu1aGs,0.785625,0.584416,0.308750,0.697588
882,331_31Dp3yn9rZs,0.501875,0.500965,0.996250,0.998069
883,332_lUnnnNbY9ws,0.499375,0.506530,0.988750,0.986940
884,333_LwsnJQC9rl0,0.439375,0.302277,0.363750,0.463768
885,333_LwsnJQC9rl0,0.734375,0.550725,0.378750,0.496894
886,333_LwsnJQC9rl0,0.470000,0.656315,0.237500,0.356108
887,333_LwsnJQC9rl0,0.309375,0.707039,0.168750,0.370600
888,333_LwsnJQC9rl0,0.155000,0.540373,0.222500,0.438923
889,334_HrWb8G6WqQs,0.539375,0.493705,0.833750,0.872302
890,335_0cPdQmGzs-4,0.503125,0.506530,0.993750,0.986940
891,336_I9DkLUeDzvE,0.580000,0.502708,0.840000,0.994585
892,337_VP3RX4VVOjo,0.248750,0.410833,0.457500,0.371667
893,337_VP3RX4VVOjo,0.731250,0.412500,0.357500,0.325000
894,337_VP3RX4VVOjo,0.871250,0.653333,0.255000,0.323333
895,337_VP3RX4VVOjo,0.572500,0.499167,0.165000,0.218333
896,337_VP3RX4VVOjo,0.690000,0.710833,0.122500,0.291667
897,337_VP3RX4VVOjo,0.450625,0.765833,0.156250,0.321667
898,337_VP3RX4VVOjo,0.258750,0.690833,0.232500,0.188333
899,347_oS_mBPk9jc0,0.579375,0.611007,0.703750,0.632463
900,348_k_0MT7FcM54,0.373750,0.644636,0.475000,0.473180
901,348_k_0MT7FcM54,0.746250,0.463602,0.370000,0.555556
902,349_Euf9XZEVTMc,0.330625,0.503333,0.481250,0.650000
903,349_Euf9XZEVTMc,0.683750,0.356667,0.497500,0.506667
904,350_CQ6kp3-90Tg,0.326875,0.456848,0.426250,0.527205
905,350_CQ6kp3-90Tg,0.704375,0.502814,0.388750,0.532833
906,351_mHFbGn8oQ3M,0.319375,0.466229,0.403750,0.515947
907,351_mHFbGn8oQ3M,0.712500,0.492495,0.387500,0.647280
908,352_NTs98vtOSGA,0.258125,0.487805,0.338750,0.390244
909,352_NTs98vtOSGA,0.564375,0.550657,0.293750,0.493433
910,352_NTs98vtOSGA,0.782500,0.628518,0.292500,0.502814
911,353_yKQFTgG0zqk,0.501875,0.642589,0.621250,0.714822
912,354_VP-DWvLyI3w,0.528750,0.504690,0.942500,0.990619
